han_ji,chu_im,freq,siann,un, tiau ,old_chu_im,sni_siann,sni_un
咥,hi3,,h,i,3,hi3,喜,居
忥,hi3,,h,i,3,hi3,喜,居
戲,hi3,,h,i,3,hi3,喜,居
戯,hi3,0.01,h,i,3,hi3,喜,居
覷,hi3,,h,i,3,hi3,喜,居
酗,hi3,,h,i,3,hi3,喜,居
䣱,hi3,0.01,h,i,3,hi3,喜,居
䣴,hi3,0.01,h,i,3,hi3,喜,居
餼,hi3,,h,i,3,hi3,喜,居
屭,hi3,,h,i,3,hi3,喜,居
呴,hi3,,h,i,3,hi3,喜,居
离,li5,,l,i,5,li5,柳,居
離,li5,,l,i,5,li5,柳,居
漓,li5,,l,i,5,li5,柳,居
䄜,li5,,l,i,5,li5,柳,居
褵,li5,,l,i,5,li5,柳,居
縭,li5,,l,i,5,li5,柳,居
蘺,li5,,l,i,5,li5,柳,居
籬,li5,,l,i,5,li5,柳,居
篱,li5,,l,i,5,li5,柳,居
㒿,li5,,l,i,5,li5,柳,居
璃,li5,,l,i,5,li5,柳,居
螭,li5,,l,i,5,li5,柳,居
𢟢,li5,,l,i,5,li5,柳,居
醨,li5,,l,i,5,li5,柳,居
魑,li5,,l,i,5,li5,柳,居
釐,li5,,l,i,5,li5,柳,居
莉,li5,,l,i,5,li5,柳,居
蜊,li5,,l,i,5,li5,柳,居
麗,li5,0.1,l,i,5,li5,柳,居
鸝,li5,,l,i,5,li5,柳,居
驪,li5,,l,i,5,li5,柳,居
驢,li5,,l,i,5,li5,柳,居
馿,li5,0.01,l,i,5,li5,柳,居
廬,li5,,l,i,5,li5,柳,居
瘻,li5,,l,i,5,li5,柳,居
蔞,li5,,l,i,5,li5,柳,居
漦,li5,,l,i,5,li5,柳,居
厘,li5,,l,i,5,li5,柳,居
梩,li5,,l,i,5,li5,柳,居
貍,li5,0.01,l,i,5,li5,柳,居
狸,li5,,l,i,5,li5,柳,居
閭,li5,,l,i,5,li5,柳,居
罹,li5,,l,i,5,li5,柳,居
黎,li5,,l,i,5,li5,柳,居
藘,li5,,l,i,5,li5,柳,居
俚,li5,,l,i,5,li5,柳,居
嫠,li5,,l,i,5,li5,柳,居
枇,pi5,,p,i,5,pi5,邊,居
琵,pi5,,p,i,5,pi5,邊,居
毗,pi5,,p,i,5,pi5,邊,居
貔,pi5,,p,i,5,pi5,邊,居
埤,pi5,,p,i,5,pi5,邊,居
裨,pi5,,p,i,5,pi5,邊,居
鼙,pi5,,p,i,5,pi5,邊,居
脾,pi5,,p,i,5,pi5,邊,居
陴,pi5,,p,i,5,pi5,邊,居
其,ki5,,k,i,5,ki5,求,居
亓,ki5,0.01,k,i,5,ki5,求,居
𠁭,ki5,,k,i,5,ki5,求,居
俟,ki5,,k,i,5,ki5,求,居
枝,ki5,,k,i,5,ki5,求,居
跂,ki5,,k,i,5,ki5,求,居
丌,ki5,,k,i,5,ki5,求,居
𠍲,ki5,,k,i,5,ki5,求,居
渠,ki5,,k,i,5,ki5,求,居
蕖,ki5,,k,i,5,ki5,求,居
磲,ki5,,k,i,5,ki5,求,居
期,ki5,,k,i,5,ki5,求,居
萁,ki5,,k,i,5,ki5,求,居
祺,ki5,,k,i,5,ki5,求,居
淇,ki5,,k,i,5,ki5,求,居
蜞,ki5,,k,i,5,ki5,求,居
琪,ki5,,k,i,5,ki5,求,居
騏,ki5,,k,i,5,ki5,求,居
麒,ki5,,k,i,5,ki5,求,居
䳢,ki5,,k,i,5,ki5,求,居
綦,ki5,,k,i,5,ki5,求,居
綨,ki5,0.01,k,i,5,ki5,求,居
畸,ki5,,k,i,5,ki5,求,居
碕,ki5,,k,i,5,ki5,求,居
崎,ki5,,k,i,5,ki5,求,居
剞,ki5,,k,i,5,ki5,求,居
奇,ki5,,k,i,5,ki5,求,居
竒,ki5,0.01,k,i,5,ki5,求,居
琦,ki5,,k,i,5,ki5,求,居
踦,ki5,,k,i,5,ki5,求,居
錡,ki5,,k,i,5,ki5,求,居
岐,ki5,,k,i,5,ki5,求,居
歧,ki5,,k,i,5,ki5,求,居
技,ki5,,k,i,5,ki5,求,居
妓,ki5,,k,i,5,ki5,求,居
蚑,ki5,,k,i,5,ki5,求,居
圻,ki5,,k,i,5,ki5,求,居
沂,ki5,,k,i,5,ki5,求,居
蔪,ki5,,k,i,5,ki5,求,居
頎,ki5,,k,i,5,ki5,求,居
祈,ki5,,k,i,5,ki5,求,居
祇,ki5,,k,i,5,ki5,求,居
祁,ki5,,k,i,5,ki5,求,居
祗,ki5,,k,i,5,ki5,求,居
疧,ki5,,k,i,5,ki5,求,居
芪,ki5,,k,i,5,ki5,求,居
蘧,ki5,,k,i,5,ki5,求,居
劬,ki5,,k,i,5,ki5,求,居
衢,ki5,,k,i,5,ki5,求,居
旂,ki5,0.01,k,i,5,ki5,求,居
旗,ki5,,k,i,5,ki5,求,居
耆,ki5,,k,i,5,ki5,求,居
鰭,ki5,,k,i,5,ki5,求,居
瞿,ki5,,k,i,5,ki5,求,居
鸜,ki5,,k,i,5,ki5,求,居
鴝,ki5,,k,i,5,ki5,求,居
氍,ki5,,k,i,5,ki5,求,居
癯,ki5,,k,i,5,ki5,求,居
臞,ki5,,k,i,5,ki5,求,居
璩,ki5,,k,i,5,ki5,求,居
棋,ki5,,k,i,5,ki5,求,居
棊,ki5,0.01,k,i,5,ki5,求,居
碁,ki5,0.01,k,i,5,ki5,求,居
騎,khi5,,kh,i,5,khi5,去,居
池,ti5,,t,i,5,ti5,地,居
馳,ti5,,t,i,5,ti5,地,居
訑,ti5,,t,i,5,ti5,地,居
俿,ti5,,t,i,5,ti5,地,居
𠌬,ti5,,t,i,5,ti5,地,居
儲,ti5,,t,i,5,ti5,地,居
倁,ti5,,t,i,5,ti5,地,居
乿,ti5,,t,i,5,ti5,地,居
除,ti5,,t,i,5,ti5,地,居
篨,ti5,,t,i,5,ti5,地,居
滁,ti5,,t,i,5,ti5,地,居
汦,ti5,,t,i,5,ti5,地,居
胝,ti5,,t,i,5,ti5,地,居
蚳,ti5,,t,i,5,ti5,地,居
坻,ti5,,t,i,5,ti5,地,居
墀,ti5,,t,i,5,ti5,地,居
㓾,ti5,,t,i,5,ti5,地,居
遲,ti5,,t,i,5,ti5,地,居
持,ti5,,t,i,5,ti5,地,居
躇,ti5,,t,i,5,ti5,地,居
踟,ti5,,t,i,5,ti5,地,居
箎,ti5,0.01,t,i,5,ti5,地,居
篪,ti5,,t,i,5,ti5,地,居
虒,ti5,,t,i,5,ti5,地,居
皮,phi5,,ph,i,5,phi5,頗,居
疲,phi5,,ph,i,5,phi5,頗,居
詖,phi5,,ph,i,5,phi5,頗,居
罷,phi5,,ph,i,5,phi5,頗,居
羆,phi5,,ph,i,5,phi5,頗,居
㮰,phi5,,ph,i,5,phi5,頗,居
鋤,thi5,,th,i,5,thi5,他,居
薯,tsi5,,ts,i,5,tsi5,曾,居
如,ji5,,j,i,5,ji5,入,居
侕,ji5,,j,i,5,ji5,入,居
侞,ji5,,j,i,5,ji5,入,居
𠍶,ji5,0.01,j,i,5,ji5,入,居
𡦗,ji5,0.01,j,i,5,ji5,入,居
兪,ji5,0.01,j,i,5,ji5,入,居
俞,ji5,,j,i,5,ji5,入,居
嚅,ji5,,j,i,5,ji5,入,居
儒,ji5,,j,i,5,ji5,入,居
孺,ji5,,j,i,5,ji5,入,居
濡,ji5,,j,i,5,ji5,入,居
襦,ji5,,j,i,5,ji5,入,居
醹,ji5,,j,i,5,ji5,入,居
而,ji5,,j,i,5,ji5,入,居
洏,ji5,,j,i,5,ji5,入,居
袻,ji5,,j,i,5,ji5,入,居
胹,ji5,,j,i,5,ji5,入,居
臾,ji5,,j,i,5,ji5,入,居
萸,ji5,,j,i,5,ji5,入,居
腴,ji5,,j,i,5,ji5,入,居
諛,ji5,,j,i,5,ji5,入,居
楰,ji5,,j,i,5,ji5,入,居
兒,ji5,,j,i,5,ji5,入,居
児,ji5,0.01,j,i,5,ji5,入,居
洳,ji5,,j,i,5,ji5,入,居
袽,ji5,,j,i,5,ji5,入,居
茹,ji5,,j,i,5,ji5,入,居
瑜,ji5,,j,i,5,ji5,入,居
瘉,ji5,,j,i,5,ji5,入,居
榆,ji5,,j,i,5,ji5,入,居
逾,ji5,,j,i,5,ji5,入,居
踰,ji5,,j,i,5,ji5,入,居
渝,ji5,,j,i,5,ji5,入,居
𦩞,ji5,,j,i,5,ji5,入,居
褕,ji5,,j,i,5,ji5,入,居
揄,ji5,,j,i,5,ji5,入,居
覦,ji5,,j,i,5,ji5,入,居
歈,ji5,,j,i,5,ji5,入,居
窬,ji5,,j,i,5,ji5,入,居
毹,ji5,,j,i,5,ji5,入,居
時,si5,,s,i,5,si5,時,居
旹,si5,0.01,s,i,5,si5,時,居
蒔,si5,,s,i,5,si5,時,居
鰣,si5,,s,i,5,si5,時,居
塒,si5,,s,i,5,si5,時,居
匙,si5,,s,i,5,si5,時,居
提,si5,0.1,s,i,5,si5,時,居
蜍,si5,,s,i,5,si5,時,居
蠩,si5,0.01,s,i,5,si5,時,居
于,qi5,,q,i,5,i5,英,居
亐,qi5,0.01,q,i,5,i5,英,居
予,qi5,,q,i,5,i5,英,居
玗,qi5,,q,i,5,i5,英,居
妤,qi5,,q,i,5,i5,英,居
伃,qi5,,q,i,5,i5,英,居
侇,qi5,,q,i,5,i5,英,居
𢓡,qi5,,q,i,5,i5,英,居
蛦,qi5,,q,i,5,i5,英,居
余,qi5,,q,i,5,i5,英,居
輿,qi5,,q,i,5,i5,英,居
竽,qi5,,q,i,5,i5,英,居
芋,qi5,,q,i,5,i5,英,居
杅,qi5,,q,i,5,i5,英,居
譽,qi5,,q,i,5,i5,英,居
旟,qi5,,q,i,5,i5,英,居
畬,qi5,,q,i,5,i5,英,居
畭,qi5,0.01,q,i,5,i5,英,居
餘,qi5,,q,i,5,i5,英,居
詒,qi5,,q,i,5,i5,英,居
貽,qi5,,q,i,5,i5,英,居
姨,qi5,,q,i,5,i5,英,居
璵,qi5,,q,i,5,i5,英,居
轝,qi5,,q,i,5,i5,英,居
台,qi5,0.1,q,i,5,i5,英,居
怡,qi5,,q,i,5,i5,英,居
移,qi5,,q,i,5,i5,英,居
峓,qi5,,q,i,5,i5,英,居
咦,qi5,,q,i,5,i5,英,居
跠,qi5,,q,i,5,i5,英,居
飴,qi5,,q,i,5,i5,英,居
匜,qi5,,q,i,5,i5,英,居
酏,qi5,,q,i,5,i5,英,居
蛇,qi5,0.1,q,i,5,i5,英,居
虵,qi5,0.01,q,i,5,i5,英,居
痍,qi5,,q,i,5,i5,英,居
扅,qi5,,q,i,5,i5,英,居
彝,qi5,,q,i,5,i5,英,居
宧,qi5,,q,i,5,i5,英,居
圯,qi5,,q,i,5,i5,英,居
瓵,qi5,,q,i,5,i5,英,居
徾,qi5,,q,i,5,i5,英,居
雩,qi5,,q,i,5,i5,英,居
佗,qi5,0.01,q,i,5,i5,英,居
頤,qi5,,q,i,5,i5,英,居
䞅,qi5,,q,i,5,i5,英,居
愉,qi5,,q,i,5,i5,英,居
歟,qi5,,q,i,5,i5,英,居
欤,qi5,0.01,q,i,5,i5,英,居
與,qi5,0.01,q,i,5,i5,英,居
夷,qi5,,q,i,5,i5,英,居
薇,bi5,,b,i,5,bi5,門,居
微,bi5,,b,i,5,bi5,門,居
眉,bi5,,b,i,5,bi5,門,居
睂,bi5,0.01,b,i,5,bi5,門,居
楣,bi5,,b,i,5,bi5,門,居
嵋,bi5,,b,i,5,bi5,門,居
湄,bi5,,b,i,5,bi5,門,居
堳,bi5,,b,i,5,bi5,門,居
郿,bi5,,b,i,5,bi5,門,居
彌,bi5,,b,i,5,bi5,門,居
弥,bi5,0.01,b,i,5,bi5,門,居
瀰,bi5,,b,i,5,bi5,門,居
獮,bi5,,b,i,5,bi5,門,居
溦,bi5,,b,i,5,bi5,門,居
劘,bi5,,b,i,5,bi5,門,居
蘼,bi5,,b,i,5,bi5,門,居
醿,bi5,,b,i,5,bi5,門,居
縻,bi5,,b,i,5,bi5,門,居
糜,bi5,,b,i,5,bi5,門,居
麋,bi5,,b,i,5,bi5,門,居
蘪,bi5,,b,i,5,bi5,門,居
㖐,bi5,,b,i,5,bi5,門,居
儀,gi5,,g,i,5,gi5,語,居
𩦢,gi5,,g,i,5,gi5,語,居
虞,gi5,,g,i,5,gi5,語,居
𠈌,gi5,0.01,g,i,5,gi5,語,居
娛,gi5,,g,i,5,gi5,語,居
宜,gi5,,g,i,5,gi5,語,居
𡧧,gi5,0.01,g,i,5,gi5,語,居
漁,gi5,,g,i,5,gi5,語,居
魚,gi5,,g,i,5,gi5,語,居
愚,gi5,,g,i,5,gi5,語,居
隅,gi5,,g,i,5,gi5,語,居
腢,gi5,,g,i,5,gi5,語,居
嵎,gi5,,g,i,5,gi5,語,居
疑,gi5,,g,i,5,gi5,語,居
嶷,gi5,,g,i,5,gi5,語,居
徐,tshi5,,tsh,i,5,tshi5,出,居
俆,tshi5,,tsh,i,5,tshi5,出,居
伹,tshi5,,tsh,i,5,tshi5,出,居
利,li7,,l,i,7,li7,柳,居
俐,li7,,l,i,7,li7,柳,居
浰,li7,,l,i,7,li7,柳,居
痢,li7,,l,i,7,li7,柳,居
例,li7,,l,i,7,li7,柳,居
栵,li7,,l,i,7,li7,柳,居
㽝,li7,,l,i,7,li7,柳,居
侶,li7,,l,i,7,li7,柳,居
呂,li7,,l,i,7,li7,柳,居
梠,li7,,l,i,7,li7,柳,居
𢈚,li7,,l,i,7,li7,柳,居
莅,li7,,l,i,7,li7,柳,居
涖,li7,0.01,l,i,7,li7,柳,居
離,li7,,l,i,7,li7,柳,居
詈,li7,,l,i,7,li7,柳,居
慮,li7,,l,i,7,li7,柳,居
濾,li7,,l,i,7,li7,柳,居
鑢,li7,,l,i,7,li7,柳,居
哩,li7,,l,i,7,li7,柳,居
𣟌,li7,,l,i,7,li7,柳,居
吏,li7,,l,i,7,li7,柳,居
陛,pi7,,p,i,7,pi7,邊,居
婢,pi7,,p,i,7,pi7,邊,居
庳,pi7,,p,i,7,pi7,邊,居
埤,pi7,,p,i,7,pi7,邊,居
俾,pi7,,p,i,7,pi7,邊,居
亻𤰞,pi7,0.01,p,i,7,pi7,邊,居
備,pi7,,p,i,7,pi7,邊,居
俻,pi7,0.01,p,i,7,pi7,邊,居
𠏆,pi7,0.01,p,i,7,pi7,邊,居
糒,pi7,,p,i,7,pi7,邊,居
比,pi7,,p,i,7,pi7,邊,居
紕,pi7,,p,i,7,pi7,邊,居
避,pi7,,p,i,7,pi7,邊,居
辟,pi7,0.01,p,i,7,pi7,邊,居
薛,pi7,,p,i,7,pi7,邊,居
被,pi7,,p,i,7,pi7,邊,居
敝,pi7,,p,i,7,pi7,邊,居
弊,pi7,,p,i,7,pi7,邊,居
𡚁,pi7,0.01,p,i,7,pi7,邊,居
斃,pi7,,p,i,7,pi7,邊,居
幣,pi7,,p,i,7,pi7,邊,居
濞,pi7,,p,i,7,pi7,邊,居
奰,pi7,,p,i,7,pi7,邊,居
贔,pi7,,p,i,7,pi7,邊,居
𤹝,pi7,,p,i,7,pi7,邊,居
髲,pi7,,p,i,7,pi7,邊,居
𠈺,pi7,,p,i,7,pi7,邊,居
具,ki7,,k,i,7,ki7,求,居
俱,ki7,,k,i,7,ki7,求,居
偈,ki7,,k,i,7,ki7,求,居
伎,ki7,,k,i,7,ki7,求,居
颶,ki7,,k,i,7,ki7,求,居
懼,ki7,,k,i,7,ki7,求,居
惧,ki7,0.01,k,i,7,ki7,求,居
愳,ki7,0.01,k,i,7,ki7,求,居
洎,ki7,,k,i,7,ki7,求,居
忌,ki7,,k,i,7,ki7,求,居
跽,ki7,,k,i,7,ki7,求,居
技,ki7,,k,i,7,ki7,求,居
妓,ki7,,k,i,7,ki7,求,居
芰,ki7,,k,i,7,ki7,求,居
巨,ki7,,k,i,7,ki7,求,居
拒,ki7,,k,i,7,ki7,求,居
炬,ki7,,k,i,7,ki7,求,居
詎,ki7,,k,i,7,ki7,求,居
鉅,ki7,,k,i,7,ki7,求,居
惎,ki7,,k,i,7,ki7,求,居
㥍,ki7,0.01,k,i,7,ki7,求,居
𢗏,ki7,0.01,k,i,7,ki7,求,居
𢚁,ki7,,k,i,7,ki7,求,居
柿,khi7,,kh,i,7,khi7,去,居
𣐈,khi7,0.01,kh,i,7,khi7,去,居
治,ti7,,t,i,7,ti7,地,居
乿,ti7,0.01,t,i,7,ti7,地,居
值,ti7,,t,i,7,ti7,地,居
𠊷,ti7,,t,i,7,ti7,地,居
偫,ti7,,t,i,7,ti7,地,居
𠍰,ti7,,t,i,7,ti7,地,居
雉,ti7,,t,i,7,ti7,地,居
薙,ti7,,t,i,7,ti7,地,居
穉,ti7,0.01,t,i,7,ti7,地,居
稺,ti7,0.01,t,i,7,ti7,地,居
稚,ti7,,t,i,7,ti7,地,居
滯,ti7,,t,i,7,ti7,地,居
痔,ti7,,t,i,7,ti7,地,居
㿃,ti7,,t,i,7,ti7,地,居
䝰,ti7,,t,i,7,ti7,地,居
𧶱,ti7,0.01,t,i,7,ti7,地,居
箸,ti7,,t,i,7,ti7,地,居
筯,ti7,0.01,t,i,7,ti7,地,居
彘,ti7,,t,i,7,ti7,地,居
畤,ti7,,t,i,7,ti7,地,居
被,phi7,,ph,i,7,phi7,頗,居
住,tsi7,,ts,i,7,tsi7,曾,居
𠉧,tsi7,,ts,i,7,tsi7,曾,居
柱,tsi7,,ts,i,7,tsi7,曾,居
炷,tsi7,,ts,i,7,tsi7,曾,居
跓,tsi7,,ts,i,7,tsi7,曾,居
駐,tsi7,,ts,i,7,tsi7,曾,居
己,tsi7,0.1,ts,i,7,tsi7,曾,居
舐,tsi7,,ts,i,7,tsi7,曾,居
聚,tsi7,,ts,i,7,tsi7,曾,居
二,ji7,,j,i,7,ji7,入,居
弍,ji7,0.01,j,i,7,ji7,入,居
佴,ji7,,j,i,7,ji7,入,居
貳,ji7,,j,i,7,ji7,入,居
㒃,ji7,0.01,j,i,7,ji7,入,居
樲,ji7,,j,i,7,ji7,入,居
膩,ji7,,j,i,7,ji7,入,居
珥,ji7,,j,i,7,ji7,入,居
餌,ji7,,j,i,7,ji7,入,居
𧊗,ji7,0.01,j,i,7,ji7,入,居
諭,ji7,,j,i,7,ji7,入,居
喻,ji7,,j,i,7,ji7,入,居
裋,ji7,,j,i,7,ji7,入,居
裕,ji7,,j,i,7,ji7,入,居
是,si7,,s,i,7,si7,時,居
昰,si7,0.01,s,i,7,si7,時,居
侍,si7,,s,i,7,si7,時,居
侸,si7,0.01,s,i,7,si7,時,居
𠊪,si7,0.01,s,i,7,si7,時,居
㐨,si7,,s,i,7,si7,時,居
示,si7,,s,i,7,si7,時,居
視,si7,,s,i,7,si7,時,居
畤,si7,,s,i,7,si7,時,居
寺,si7,,s,i,7,si7,時,居
叙,si7,,s,i,7,si7,時,居
墅,si7,,s,i,7,si7,時,居
緒,si7,,s,i,7,si7,時,居
序,si7,,s,i,7,si7,時,居
謚,si7,,s,i,7,si7,時,居
諡,si7,0.01,s,i,7,si7,時,居
逝,si7,,s,i,7,si7,時,居
峙,si7,,s,i,7,si7,時,居
豎,si7,,s,i,7,si7,時,居
竪,si7,0.01,s,i,7,si7,時,居
諟,si7,,s,i,7,si7,時,居
恃,si7,,s,i,7,si7,時,居
庤,si7,,s,i,7,si7,時,居
蒔,si7,,s,i,7,si7,時,居
嶼,si7,,s,i,7,si7,時,居
鱮,si7,,s,i,7,si7,時,居
藇,si7,,s,i,7,si7,時,居
氏,si7,,s,i,7,si7,時,居
筮,si7,,s,i,7,si7,時,居
噬,si7,,s,i,7,si7,時,居
嗜,si7,,s,i,7,si7,時,居
誓,si7,,s,i,7,si7,時,居
署,si7,,s,i,7,si7,時,居
樹,si7,,s,i,7,si7,時,居
𠐊,si7,0.01,s,i,7,si7,時,居
㒘,si7,,s,i,7,si7,時,居
曙,si7,,s,i,7,si7,時,居
異,qi7,,q,i,7,i7,英,居
异,qi7,0.01,q,i,7,i7,英,居
𠂆,qi7,,q,i,7,i7,英,居
易,qi7,,q,i,7,i7,英,居
伳,qi7,,q,i,7,i7,英,居
𢇸,qi7,,q,i,7,i7,英,居
泄,qi7,,q,i,7,i7,英,居
勩,qi7,,q,i,7,i7,英,居
豫,qi7,,q,i,7,i7,英,居
忬,qi7,0.01,q,i,7,i7,英,居
預,qi7,,q,i,7,i7,英,居
㑥,qi7,,q,i,7,i7,英,居
芋,qi7,,q,i,7,i7,英,居
澦,qi7,,q,i,7,i7,英,居
洩,qi7,,q,i,7,i7,英,居
曳,qi7,,q,i,7,i7,英,居
輿,qi7,,q,i,7,i7,英,居
譽,qi7,,q,i,7,i7,英,居
肄,qi7,,q,i,7,i7,英,居
㑜,qi7,,q,i,7,i7,英,居
裔,qi7,,q,i,7,i7,英,居
未,bi7,,b,i,7,bi7,門,居
味,bi7,,b,i,7,bi7,門,居
寐,bi7,,b,i,7,bi7,門,居
寓,gi7,,g,i,7,gi7,語,居
庽,gi7,0.01,g,i,7,gi7,語,居
𠱐,gi7,,g,i,7,gi7,語,居
馭,gi7,,g,i,7,gi7,語,居
義,gi7,,g,i,7,gi7,語,居
誼,gi7,,g,i,7,gi7,語,居
議,gi7,,g,i,7,gi7,語,居
語,gi7,0.1,g,i,7,gi7,語,居
毅,gi7,,g,i,7,gi7,語,居
御,gi7,,g,i,7,gi7,語,居
遇,gi7,,g,i,7,gi7,語,居
劓,gi7,,g,i,7,gi7,語,居
市,tshi7,,tsh,i,7,tshi7,出,居
彪,piu1,,p,iu,1,piu1,邊,丩
滮,piu1,,p,iu,1,piu1,邊,丩
髟,piu1,,p,iu,1,piu1,邊,丩
丩,kiu1,,k,iu,1,kiu1,求,丩
㽱,kiu1,,k,iu,1,kiu1,求,丩
繆,kiu1,,k,iu,1,kiu1,求,丩
丘,khiu1,,kh,iu,1,khiu1,去,丩
丠,khiu1,0.01,kh,iu,1,khiu1,去,丩
蚯,khiu1,,kh,iu,1,khiu1,去,丩
坵,khiu1,,kh,iu,1,khiu1,去,丩
𢜥,khiu1,,kh,iu,1,khiu1,去,丩
鳩,khiu1,,kh,iu,1,khiu1,去,丩
樛,khiu1,,kh,iu,1,khiu1,去,丩
𪓔,khiu1,0.01,kh,iu,1,khiu1,去,丩
虬,khiu1,0.1,kh,iu,1,khiu1,去,丩
丢,tiu1,0.01,t,iu,1,tiu1,地,丩
丟,tiu1,,t,iu,1,tiu1,地,丩
抽,thiu1,,th,iu,1,thiu1,他,丩
紬,thiu1,,th,iu,1,thiu1,他,丩
妯,thiu1,,th,iu,1,thiu1,他,丩
瘳,thiu1,,th,iu,1,thiu1,他,丩
舟,tsiu1,,ts,iu,1,tsiu1,曾,丩
侜,tsiu1,,ts,iu,1,tsiu1,曾,丩
𧧔,tsiu1,,ts,iu,1,tsiu1,曾,丩
輈,tsiu1,,ts,iu,1,tsiu1,曾,丩
啁,tsiu1,,ts,iu,1,tsiu1,曾,丩
週,tsiu1,,ts,iu,1,tsiu1,曾,丩
周,tsiu1,,ts,iu,1,tsiu1,曾,丩
賙,tsiu1,,ts,iu,1,tsiu1,曾,丩
州,tsiu1,,ts,iu,1,tsiu1,曾,丩
洲,tsiu1,,ts,iu,1,tsiu1,曾,丩
𥂕,tsiu1,,ts,iu,1,tsiu1,曾,丩
啾,tsiu1,,ts,iu,1,tsiu1,曾,丩
譸,tsiu1,,ts,iu,1,tsiu1,曾,丩
修,siu1,,s,iu,1,siu1,時,丩
脩,siu1,,s,iu,1,siu1,時,丩
𠈅,siu1,,s,iu,1,siu1,時,丩
收,siu1,,s,iu,1,siu1,時,丩
羞,siu1,,s,iu,1,siu1,時,丩
饈,siu1,,s,iu,1,siu1,時,丩
憂,qiu1,,q,iu,1,iu1,英,丩
優,qiu1,,q,iu,1,iu1,英,丩
耰,qiu1,,q,iu,1,iu1,英,丩
攸,qiu1,,q,iu,1,iu1,英,丩
悠,qiu1,,q,iu,1,iu1,英,丩
滺,qiu1,,q,iu,1,iu1,英,丩
幽,qiu1,,q,iu,1,iu1,英,丩
呦,qiu1,,q,iu,1,iu1,英,丩
麀,qiu1,,q,iu,1,iu1,英,丩
秋,tshiu1,,tsh,iu,1,tshiu1,出,丩
𪺋,tshiu1,0.01,tsh,iu,1,tshiu1,出,丩
龝,tshiu1,0.01,tsh,iu,1,tshiu1,出,丩
楸,tshiu1,,tsh,iu,1,tshiu1,出,丩
湫,tshiu1,,tsh,iu,1,tshiu1,出,丩
揪,tshiu1,,tsh,iu,1,tshiu1,出,丩
鞦,tshiu1,,tsh,iu,1,tshiu1,出,丩
鶖,tshiu1,,tsh,iu,1,tshiu1,出,丩
鰌,tshiu1,,tsh,iu,1,tshiu1,出,丩
鰍,tshiu1,,tsh,iu,1,tshiu1,出,丩
休,hiu1,,h,iu,1,hiu1,喜,丩
庥,hiu1,,h,iu,1,hiu1,喜,丩
不,hiu1,0.1,h,iu,1,hiu1,喜,丩
咻,hiu1,,h,iu,1,hiu1,喜,丩
貅,hiu1,,h,iu,1,hiu1,喜,丩
鵂,hiu1,,h,iu,1,hiu1,喜,丩
烋,hiu1,,h,iu,1,hiu1,喜,丩
柳,liu2,,l,iu,2,liu2,柳,丩
桺,liu2,0.01,l,iu,2,liu2,柳,丩
㧕,liu2,,l,iu,2,liu2,柳,丩
㶯,liu2,,l,iu,2,liu2,柳,丩
𩖴,liu2,,l,iu,2,liu2,柳,丩
紐,liu2,,l,iu,2,liu2,柳,丩
扭,liu2,,l,iu,2,liu2,柳,丩
㺲,liu2,,l,iu,2,liu2,柳,丩
鈕,liu2,,l,iu,2,liu2,柳,丩
狃,liu2,,l,iu,2,liu2,柳,丩
罶,liu2,,l,iu,2,liu2,柳,丩
霤,liu2,,l,iu,2,liu2,柳,丩
澑,liu2,0.01,l,iu,2,liu2,柳,丩
溜,liu2,,l,iu,2,liu2,柳,丩
久,kiu2,,k,iu,2,kiu2,求,丩
九,kiu2,,k,iu,2,kiu2,求,丩
倃,kiu2,,k,iu,2,kiu2,求,丩
玖,kiu2,,k,iu,2,kiu2,求,丩
韭,kiu2,,k,iu,2,kiu2,求,丩
𩐁,kiu2,,k,iu,2,kiu2,求,丩
赳,kiu2,,k,iu,2,kiu2,求,丩
糾,kiu2,,k,iu,2,kiu2,求,丩
糺,kiu2,,k,iu,2,kiu2,求,丩
搝,khiu2,,kh,iu,2,khiu2,去,丩
𩈸,khiu2,,kh,iu,2,khiu2,去,丩
丑,thiu2,,th,iu,2,thiu2,他,丩
酒,tsiu2,,ts,iu,2,tsiu2,曾,丩
帚,tsiu2,,ts,iu,2,tsiu2,曾,丩
蜩,tsiu2,,ts,iu,2,tsiu2,曾,丩
蹂,jiu2,,j,iu,2,jiu2,入,丩
厹,jiu2,,j,iu,2,jiu2,入,丩
禸,jiu2,0.01,j,iu,2,jiu2,入,丩
揉,jiu2,,j,iu,2,jiu2,入,丩
煣,jiu2,,j,iu,2,jiu2,入,丩
糅,jiu2,,j,iu,2,jiu2,入,丩
守,siu2,,s,iu,2,siu2,時,丩
首,siu2,,s,iu,2,siu2,時,丩
𩠐,siu2,0.01,s,iu,2,siu2,時,丩
手,siu2,,s,iu,2,siu2,時,丩
糔,siu2,,s,iu,2,siu2,時,丩
友,qiu2,,q,iu,2,iu2,英,丩
㕛,qiu2,,q,iu,2,iu2,英,丩
酉,qiu2,,q,iu,2,iu2,英,丩
有,qiu2,,q,iu,2,iu2,英,丩
丣,qiu2,0.01,q,iu,2,iu2,英,丩
佑,qiu2,,q,iu,2,iu2,英,丩
莠,qiu2,,q,iu,2,iu2,英,丩
誘,qiu2,,q,iu,2,iu2,英,丩
羑,qiu2,,q,iu,2,iu2,英,丩
卣,qiu2,,q,iu,2,iu2,英,丩
